clouds,datetime,dewpt,dhi,dni,ghi,precip,pres,rh,slp,solar_rad,temp,ts,wind_dir,wind_spd
38,2024-05-23,11.3,37,301,187,0.0,888,77,1025,172,15.5,1716411600.0,74,3.4
33,2024-05-24,12.6,37,300,185,0.0,887,80,1023,180,16.3,1716498000.0,58,2.3
51,2024-05-25,13.5,36,299,184,0.0,885,79,1020,182,17.7,1716584400.0,70,1.8
38,2024-05-26,11.9,36,298,184,0.0,883,72,1018,182,17.8,1716670800.0,153,1.4
19,2024-05-27,11.6,36,297,183,0.0,885,74,1021,182,16.6,1716757200.0,165,1.3
38,2024-05-28,12.4,36,296,182,0.0,888,79,1024,172,16.7,1716843600.0,108,1.3
64,2024-05-29,13.5,36,296,181,0.0,887,82,1023,147,16.8,1716930000.0,75,2.6
26,2024-05-30,12.5,36,295,180,0.0,887,79,1023,180,16.5,1717016400.0,58,3.4
11,2024-05-31,11.7,36,294,179,0.0,887,75,1022,179,16.8,1717102800.0,67,2.4
23,2024-06-01,10.4,36,293,178,0.0,886,69,1021,178,17.7,1717189200.0,127,1.6
21,2024-06-02,9.9,36,293,178,0.0,885,66,1020,178,17.5,1717275600.0,166,1.5
42,2024-06-03,12.1,36,292,177,0.0,885,76,1020,176,17.1,1717362000.0,95,1.6
52,2024-06-04,14.0,35,292,176,0.0,885,79,1020,174,18.1,1717448400.0,56,2.7
46,2024-06-05,14.3,35,291,176,0.0,885,79,1020,174,18.6,1717534800.0,56,2.3
41,2024-06-06,15.1,35,291,175,0.0,886,81,1021,172,18.7,1717621200.0,63,2.4
36,2024-06-07,14.5,35,290,175,0.0,887,79,1021,173,18.8,1717707600.0,60,2.7
44,2024-06-08,13.4,35,290,174,1.5,885,80,1021,159,17.5,1717794000.0,206,2.3
90,2024-06-09,10.7,35,289,174,0.0,888,81,1025,64,14.1,1717880400.0,166,2.5
73,2024-06-10,10.1,35,289,173,0.0,889,80,1027,94,13.8,1717966800.0,115,2.2
96,2024-06-11,12.8,35,288,173,8.5,888,90,1025,39,14.5,1718053200.0,150,2.2
66,2024-06-12,13.6,35,288,172,1.0,887,88,1023,124,15.8,1718139600.0,121,2.3
69,2024-06-13,14.6,35,288,172,19.0,884,88,1019,100,16.6,1718226000.0,167,1.5
87,2024-06-14,14.7,35,288,172,0.0,883,91,1019,103,16.3,1718312400.0,252,1.7
47,2024-06-15,13.1,35,287,172,0.0,884,84,1019,164,16.1,1718398800.0,229,1.5
21,2024-06-16,10.3,35,287,171,0.0,884,76,1020,171,15.1,1718485200.0,148,1.0
57,2024-06-17,12.5,35,287,171,0.0,886,83,1022,165,15.7,1718571600.0,102,1.3
57,2024-06-18,13.0,35,287,171,0.0,886,84,1022,162,16.0,1718658000.0,58,2.4
47,2024-06-19,13.5,35,287,171,0.0,886,82,1021,167,17.0,1718744400.0,63,2.3
52,2024-06-20,12.9,35,287,171,0.0,888,80,1024,158,16.8,1718830800.0,70,2.2
41,2024-06-21,12.4,35,287,171,0.0,888,82,1025,153,15.8,1718917200.0,83,2.3
74,2024-06-22,13.0,35,287,171,0.0,889,85,1025,142,15.7,1719003600.0,74,2.7
67,2024-06-23,12.6,35,287,171,0.0,889,82,1026,132,15.9,1719090000.0,91,2.0
69,2024-06-24,12.6,35,287,171,1.0,890,87,1027,132,14.9,1719176400.0,105,2.1
88,2024-06-25,13.5,35,287,171,3.5,890,88,1027,100,15.5,1719262800.0,89,2.3
47,2024-06-26,11.8,35,287,171,0.0,889,81,1026,170,15.5,1719349200.0,73,2.3
26,2024-06-27,10.7,35,287,171,0.0,889,80,1027,170,14.4,1719435600.0,65,2.0
10,2024-06-28,9.2,35,288,172,0.0,888,78,1026,172,13.3,1719522000.0,67,2.2
19,2024-06-29,9.4,35,288,172,0.0,885,79,1023,172,13.3,1719608400.0,55,2.7
8,2024-06-30,8.1,35,288,172,0.0,885,73,1022,172,13.8,1719694800.0,89,2.1
18,2024-07-01,6.4,35,289,173,0.0,886,64,1022,172,14.8,1719781200.0,159,1.5
25,2024-07-02,9.2,35,289,173,0.0,885,76,1023,172,13.6,1719867600.0,80,2.1
62,2024-07-03,12.3,35,289,173,0.0,885,83,1021,149,15.4,1719954000.0,56,3.3
35,2024-07-04,10.8,35,290,174,0.0,883,72,1018,172,16.5,1720040400.0,155,2.4
14,2024-07-05,7.5,35,290,174,0.0,882,61,1017,174,16.3,1720126800.0,213,1.6
4,2024-07-06,6.5,35,291,175,0.0,882,57,1017,175,15.7,1720213200.0,211,1.3
18,2024-07-07,7.7,35,291,176,0.0,881,63,1016,171,14.9,1720299600.0,240,2.2
25,2024-07-08,10.3,35,292,176,0.0,881,77,1017,172,14.7,1720386000.0,82,1.7
27,2024-07-09,9.3,36,293,177,0.0,883,68,1018,177,16.6,1720472400.0,159,1.6
49,2024-07-10,12.6,36,293,177,0.0,887,81,1023,167,16.2,1720558800.0,93,1.7
30,2024-07-11,11.3,36,294,178,0.0,888,78,1024,178,15.6,1720645200.0,61,2.8
9,2024-07-12,10.0,36,295,179,0.0,888,74,1024,179,15.4,1720731600.0,62,2.8
19,2024-07-13,12.0,36,295,180,0.0,889,77,1025,180,16.7,1720818000.0,71,2.5
31,2024-07-14,12.0,36,296,180,0.0,887,77,1023,179,16.8,1720904400.0,63,2.5
14,2024-07-15,10.0,36,297,181,0.0,885,69,1021,181,16.8,1720990800.0,108,1.8
12,2024-07-16,10.3,36,298,182,0.0,885,72,1021,182,16.1,1721077200.0,146,1.2
31,2024-07-17,10.9,36,298,183,0.0,886,73,1021,182,16.7,1721163600.0,154,1.4
45,2024-07-18,12.1,36,299,184,0.0,887,76,1023,180,16.8,1721250000.0,103,1.3
18,2024-07-19,10.4,37,300,185,0.0,885,67,1020,185,17.6,1721336400.0,121,1.5
6,2024-07-20,7.4,37,301,186,0.0,884,60,1019,186,16.6,1721422800.0,166,1.5
24,2024-07-21,9.7,37,302,187,0.0,885,68,1020,185,16.6,1721509200.0,125,1.3
26,2024-07-22,10.3,37,303,188,0.0,886,71,1022,186,16.5,1721595600.0,134,1.2
50,2024-07-23,11.8,37,304,189,0.0,888,76,1024,185,16.4,1721682000.0,106,1.5
47,2024-07-24,11.9,37,305,190,0.0,886,74,1021,187,17.2,1721768400.0,69,2.5
8,2024-07-25,8.3,37,306,192,0.0,882,60,1017,192,17.8,1721854800.0,217,2.4
29,2024-07-26,8.4,37,307,193,0.0,883,61,1018,180,16.1,1721941200.0,220,1.8
51,2024-07-27,11.1,37,308,194,0.0,884,73,1020,185,16.5,1722027600.0,121,1.4
33,2024-07-28,9.8,38,309,195,0.0,883,64,1018,195,18.0,1722114000.0,156,1.6
16,2024-07-29,6.3,38,310,196,0.0,882,55,1016,196,17.6,1722200400.0,206,1.8
21,2024-07-30,9.9,38,311,198,0.0,884,66,1020,198,16.9,1722286800.0,159,1.1
28,2024-07-31,10.3,38,312,199,0.0,886,70,1022,198,16.7,1722373200.0,178,1.7
10,2024-08-01,8.2,38,313,200,0.0,887,68,1024,200,14.8,1722459600.0,211,1.5
13,2024-08-02,8.5,38,314,202,0.0,887,69,1024,202,14.9,1722546000.0,148,1.3
25,2024-08-03,8.5,38,315,203,0.0,886,62,1021,202,17.1,1722632400.0,161,1.8
20,2024-08-04,8.1,39,316,205,0.0,884,62,1020,205,16.5,1722718800.0,136,1.2
19,2024-08-05,7.9,39,317,206,0.0,884,57,1018,206,18.7,1722805200.0,175,1.9
11,2024-08-06,9.3,39,318,208,0.0,885,61,1020,207,17.4,1722891600.0,160,1.4
62,2024-08-07,13.5,39,320,209,0.0,886,80,1021,176,17.3,1722978000.0,74,2.1
58,2024-08-08,14.2,39,321,210,0.0,886,78,1021,197,18.6,1723064400.0,52,3.1
34,2024-08-09,13.5,39,322,212,0.0,887,73,1021,211,18.9,1723150800.0,63,2.3
30,2024-08-10,12.9,40,323,214,0.0,887,74,1022,212,18.6,1723237200.0,90,1.7
20,2024-08-11,12.6,40,324,215,0.0,885,75,1020,215,17.8,1723323600.0,66,2.6
18,2024-08-12,10.2,40,325,217,0.0,884,62,1018,216,19.1,1723410000.0,169,1.9
12,2024-08-13,10.3,40,326,218,0.0,886,64,1021,218,17.8,1723496400.0,108,1.6
26,2024-08-14,12.3,40,328,220,0.0,884,71,1019,220,18.6,1723582800.0,99,2.7
19,2024-08-15,9.9,40,329,222,0.0,887,64,1022,219,17.4,1723669200.0,211,2.0
24,2024-08-16,8.3,40,330,223,0.0,888,66,1025,223,15.1,1723755600.0,137,1.5
57,2024-08-17,10.4,41,331,225,0.0,888,74,1025,188,15.4,1723842000.0,80,2.7
36,2024-08-18,10.8,41,332,226,0.0,889,74,1026,215,15.8,1723928400.0,65,3.0
49,2024-08-19,12.3,41,333,228,0.0,890,79,1026,206,16.4,1724014800.0,66,2.9
52,2024-08-20,11.1,41,334,230,0.0,890,77,1027,206,15.4,1724101200.0,75,3.5
40,2024-08-21,10.5,41,335,232,0.0,889,77,1026,228,14.7,1724187600.0,64,3.6
23,2024-08-22,9.8,41,337,233,0.0,886,67,1021,231,16.9,1724274000.0,112,2.7
46,2024-08-23,9.8,42,338,235,0.0,885,74,1022,211,14.7,1724360400.0,237,2.7
26,2024-08-24,7.3,42,339,237,0.0,888,69,1026,236,13.6,1724446800.0,146,2.1
24,2024-08-25,8.6,42,340,238,0.0,888,71,1026,235,14.0,1724533200.0,58,3.9
34,2024-08-26,11.3,42,341,240,0.0,887,73,1023,236,16.6,1724619600.0,39,3.8
31,2024-08-27,12.3,42,342,242,0.0,888,74,1023,241,17.6,1724706000.0,51,3.3
29,2024-08-28,12.6,42,343,244,0.0,888,72,1023,243,18.4,1724792400.0,36,4.2
20,2024-08-29,12.3,43,344,245,0.0,888,69,1023,245,18.9,1724878800.0,53,2.9
26,2024-08-30,12.3,43,345,247,0.0,888,68,1023,247,19.3,1724965200.0,69,2.3
84,2024-08-31,14.7,43,347,249,32.0,888,84,1024,143,17.5,1725051600.0,94,1.9
75,2024-09-01,13.3,43,348,251,5.0,887,86,1024,186,15.6,1725138000.0,145,2.1
78,2024-09-02,12.9,43,349,253,3.3,886,83,1023,176,15.9,1725224400.0,144,1.7
75,2024-09-03,13.6,43,350,254,0.8,887,85,1023,197,16.3,1725310800.0,157,1.6
95,2024-09-04,12.8,44,351,256,1.5,889,79,1025,69,16.7,1725397200.0,105,2.2
55,2024-09-05,14.3,44,352,258,0.0,889,79,1024,238,18.3,1725483600.0,55,3.4
19,2024-09-06,14.6,44,353,260,0.0,888,73,1023,259,20.2,1725570000.0,93,2.0
21,2024-09-07,14.9,44,354,262,0.0,888,73,1023,261,20.7,1725656400.0,104,1.7
15,2024-09-08,14.4,44,355,263,0.0,887,70,1021,263,21.2,1725742800.0,58,2.6
22,2024-09-09,13.6,45,356,265,0.0,886,62,1019,264,22.4,1725829200.0,150,1.7
45,2024-09-10,15.0,45,358,267,0.0,886,73,1020,264,20.9,1725915600.0,135,1.5
51,2024-09-11,15.7,45,360,269,0.0,886,77,1020,248,20.1,1726002000.0,165,1.5
51,2024-09-12,13.1,45,361,271,0.0,887,72,1021,258,19.0,1726088400.0,175,1.6
56,2024-09-13,12.4,45,363,272,0.0,888,73,1023,246,17.4,1726174800.0,81,2.7
35,2024-09-14,12.7,46,364,274,0.0,887,74,1022,273,17.9,1726261200.0,46,3.4
23,2024-09-15,13.4,46,366,276,0.0,886,68,1020,276,20.7,1726347600.0,87,2.4
9,2024-09-16,12.9,46,368,278,0.0,887,62,1020,278,22.0,1726434000.0,100,1.8
66,2024-09-17,13.0,46,369,280,0.0,887,61,1021,159,22.3,1726520400.0,137,1.5
27,2024-09-18,13.5,47,371,282,0.0,885,65,1018,273,21.7,1726606800.0,78,1.9
7,2024-09-19,13.7,47,372,283,0.0,883,62,1015,283,22.9,1726693200.0,98,1.9
7,2024-09-20,13.0,47,374,285,0.0,884,59,1017,285,22.9,1726779600.0,113,1.7
18,2024-09-21,13.8,47,376,287,0.0,885,64,1018,287,22.1,1726866000.0,77,2.0
37,2024-09-22,13.8,47,377,289,0.0,879,76,999,284,18.6,1726952400.0,149,2.7
88,2024-09-23,11.9,47,379,291,0.0,881,84,1002,179,14.6,1727038800.0,118,2.7
74,2024-09-24,11.8,48,380,292,0.0,881,85,1003,179,14.3,1727125200.0,60,4.6
40,2024-09-25,14.0,48,381,294,2.3,881,79,1000,287,18.1,1727211600.0,53,3.1
27,2024-09-26,14.1,48,383,296,1.8,880,77,999,296,18.5,1727298000.0,47,3.4
0,,14.6,0,0,0,0.0,898,84,1036,0,17.5,,71,1.4
0,2024-09-29:00,14.6,0,0,0,0.0,898,84,1036,0,17.5,1727569886.0,71,1.4
